lot_name,lot_number,wafer,row,col,pos,reticle,efuse_id,date,pass_fail,bandgap,adc_ref,ro_del,ro_inv,temp
NBNH64,14,1,7,1,0,49,942784817,2025-06-18,1,278,7,542,6020,830
NBNH64,14,1,7,2,0,50,808567090,2025-06-18,1,275,6,545,6057,817
NBNH64,14,1,7,3,0,51,1345438003,2025-06-18,1,273,10,544,6127,851
NBNH64,14,1,7,4,0,52,808567092,2025-06-18,1,278,6,544,5869,807
NBNH64,14,1,7,5,0,53,1345438005,2025-06-18,1,274,10,541,5852,861
NBNH64,14,1,7,6,0,54,1211220278,2025-06-18,1,274,9,541,5879,846
NBNH64,14,1,7,7,0,55,1613873463,2025-06-18,1,272,12,541,6120,860
NBNH64,14,1,7,8,0,56,1613873464,2025-06-18,1,274,12,540,5991,869
NBNH64,14,1,7,9,0,57,1345438009,2025-06-18,1,268,10,540,6118,829
NBNH64,14,1,7,10,0,58,1479655738,2025-06-18,1,273,11,534,5994,833
NBNH64,14,1,7,11,0,59,1077002555,2025-06-18,1,273,8,537,6131,844
NBNH64,14,1,7,12,0,60,808567100,2025-06-18,1,275,6,540,6159,815
NBNH64,14,1,6,13,0,61,942784829,2025-06-18,1,277,7,542,6287,833
NBNH64,14,1,6,12,0,62,808567102,2025-06-18,1,273,6,540,6243,799
NBNH64,14,1,6,11,0,63,1345438015,2025-06-18,1,272,10,539,5888,820
NBNH64,14,1,6,10,0,64,1077002560,2025-06-18,1,276,8,538,5892,829
NBNH64,14,1,6,9,0,65,942784833,2025-06-18,1,273,7,540,5852,825
NBNH64,14,1,6,8,0,66,942784834,2025-06-18,1,272,7,540,5836,805
NBNH64,14,1,6,7,0,67,1077002563,2025-06-18,1,271,8,543,5926,836
NBNH64,14,1,6,6,0,68,808567108,2025-06-18,1,279,6,544,5958,803
NBNH64,14,1,6,5,0,69,1077002565,2025-06-18,1,273,8,546,6141,831
NBNH64,14,1,6,4,0,70,1479655750,2025-06-18,1,271,11,546,6033,848
NBNH64,14,1,6,3,0,71,1345438023,2025-06-18,1,275,10,548,5960,823
NBNH64,14,1,6,2,0,72,808567112,2025-06-18,1,279,6,546,6139,827
NBNH64,14,1,6,1,0,73,940687689,2025-06-18,0,274,7,547,6005,819
NBNH64,14,1,6,0,0,74,1345438026,2025-06-18,1,274,10,546,5997,841
NBNH64,14,1,6,-1,0,75,1077002571,2025-06-18,1,276,8,540,5673,848
NBNH64,14,1,6,-2,0,76,1077002572,2025-06-18,1,273,8,542,6029,842
NBNH64,14,1,6,-3,0,77,1077002573,2025-06-18,1,273,8,540,5740,813
NBNH64,14,1,6,-4,0,78,1211220302,2025-06-18,1,274,9,538,5841,823
NBNH64,14,1,6,-5,0,79,942784847,2025-06-18,1,275,7,539,5918,839
NBNH64,14,1,6,-6,0,80,1211220304,2025-06-18,1,270,9,539,5927,834
NBNH64,14,1,6,-7,0,81,115025,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,1,6,-8,0,82,115026,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,1,6,-9,0,83,808567123,2025-06-18,1,273,6,541,5882,818
NBNH64,14,1,5,-9,0,84,115028,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,1,5,-8,0,85,115029,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,1,5,-7,0,86,115030,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,1,5,-6,0,87,942784855,2025-06-18,1,273,7,540,6095,810
NBNH64,14,1,5,-5,0,88,1211220312,2025-06-18,1,279,9,543,5930,830
NBNH64,14,1,5,-4,0,89,1345438041,2025-06-18,1,272,10,543,5892,827
NBNH64,14,1,5,-3,0,90,808567130,2025-06-18,1,278,6,542,5859,804
NBNH64,14,1,5,-2,0,91,942784859,2025-06-18,1,273,7,545,5985,824
NBNH64,14,1,5,-1,0,92,674349404,2025-06-18,1,275,5,545,5968,828
NBNH64,14,1,5,0,0,93,1211220317,2025-06-18,1,274,9,545,6111,835
NBNH64,14,1,5,1,0,94,808567134,2025-06-18,1,272,6,545,6092,807
NBNH64,14,1,5,2,0,95,1209123167,2025-06-18,0,277,9,549,6006,845
NBNH64,14,1,5,3,0,96,1074905440,2025-06-18,0,277,8,549,6189,815
NBNH64,14,1,5,4,0,97,674349409,2025-06-18,1,279,5,550,6125,796
NBNH64,14,1,5,5,0,98,1345438050,2025-06-18,1,274,10,548,6060,851
NBNH64,14,1,5,6,0,99,540131683,2025-06-18,1,279,4,546,5990,810
NBNH64,14,1,5,7,0,100,1479655780,2025-06-18,1,277,11,544,6049,864
NBNH64,14,1,5,8,0,101,1211220325,2025-06-18,1,273,9,542,6127,828
NBNH64,14,1,5,9,0,102,942784870,2025-06-18,1,272,7,541,5948,809
NBNH64,14,1,5,10,0,103,1479655783,2025-06-18,1,271,11,544,6156,844
NBNH64,14,1,5,11,0,104,1077002600,2025-06-18,1,274,8,537,6054,828
NBNH64,14,1,5,12,0,105,1077002601,2025-06-18,1,270,8,536,6035,829
NBNH64,14,1,5,13,0,106,1077002602,2025-06-18,1,276,8,541,6117,818
NBNH64,14,1,4,13,0,107,1211220331,2025-06-18,1,274,9,540,6216,844
NBNH64,14,1,4,12,0,108,1077002604,2025-06-18,1,277,8,536,5872,822
NBNH64,14,1,4,11,0,109,942784877,2025-06-18,1,272,7,537,6002,836
NBNH64,14,1,4,10,0,110,1479655790,2025-06-18,1,271,11,540,5887,852
NBNH64,14,1,4,9,0,111,1479655791,2025-06-18,1,272,11,542,5992,835
NBNH64,14,1,4,8,0,112,1211220336,2025-06-18,1,273,9,544,5913,835
NBNH64,14,1,4,7,0,113,1077002609,2025-06-18,1,275,8,543,5851,811
NBNH64,14,1,4,6,0,114,1077002610,2025-06-18,1,275,8,545,5905,808
NBNH64,14,1,4,5,0,115,1345438067,2025-06-18,1,273,10,548,6038,868
NBNH64,14,1,4,4,0,116,1613873524,2025-06-18,1,272,12,544,6084,860
NBNH64,14,1,4,3,0,117,1077002613,2025-06-18,1,275,8,547,6263,836
NBNH64,14,1,4,2,0,118,1345438070,2025-06-18,1,275,10,549,6140,847
NBNH64,14,1,4,1,0,119,1613873527,2025-06-18,1,269,12,547,6050,840
NBNH64,14,1,4,0,0,120,1345438072,2025-06-18,1,274,10,546,5943,854
NBNH64,14,1,4,-1,0,121,1077002617,2025-06-18,1,276,8,546,5866,831
NBNH64,14,1,4,-2,0,122,808567162,2025-06-18,1,277,6,543,5732,814
NBNH64,14,1,4,-3,0,123,1211220347,2025-06-18,1,269,9,544,5908,822
NBNH64,14,1,4,-4,0,124,674349436,2025-06-18,1,277,5,541,5696,790
NBNH64,14,1,4,-5,0,125,1077002621,2025-06-18,1,270,8,543,5847,808
NBNH64,14,1,4,-6,0,126,115070,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,1,4,-7,0,127,115071,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,1,4,-8,0,128,115072,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,1,4,-9,0,129,115073,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,1,3,-8,0,130,115074,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,1,3,-7,0,131,115075,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,1,3,-6,0,132,115076,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,1,3,-5,0,133,942784901,2025-06-18,1,275,7,539,5797,787
NBNH64,14,1,3,-4,0,134,942784902,2025-06-18,1,274,7,539,5887,820
NBNH64,14,1,3,-3,0,135,942784903,2025-06-18,1,272,7,540,5867,816
NBNH64,14,1,3,-2,0,136,1077002632,2025-06-18,1,273,8,542,5796,814
NBNH64,14,1,3,-1,0,137,674349449,2025-06-18,1,274,5,542,5959,812
NBNH64,14,1,3,0,0,138,1479655818,2025-06-18,1,273,11,543,6074,850
NBNH64,14,1,3,1,0,139,1211220363,2025-06-18,1,274,9,542,5848,826
NBNH64,14,1,3,2,0,140,1211220364,2025-06-18,1,276,9,543,6113,850
NBNH64,14,1,3,3,0,141,1479655821,2025-06-18,1,275,11,546,6074,837
NBNH64,14,1,3,4,0,142,1211220366,2025-06-18,1,277,9,545,6087,844
NBNH64,14,1,3,5,0,143,1345438095,2025-06-18,1,277,10,543,6019,823
NBNH64,14,1,3,6,0,144,1211220368,2025-06-18,1,274,9,543,5835,844
NBNH64,14,1,3,7,0,145,1479655825,2025-06-18,1,270,11,542,5771,830
NBNH64,14,1,3,8,0,146,1077002642,2025-06-18,1,275,8,537,5842,812
NBNH64,14,1,3,9,0,147,1077002643,2025-06-18,1,273,8,536,5791,820
NBNH64,14,1,3,10,0,148,942784916,2025-06-18,1,276,7,536,5911,798
NBNH64,14,1,3,11,0,149,942784917,2025-06-18,1,276,7,534,5796,783
NBNH64,14,1,3,12,0,150,1077002646,2025-06-18,1,278,8,538,5950,809
NBNH64,14,1,2,11,0,151,940687767,2025-06-18,0,276,7,535,5859,808
NBNH64,14,1,2,10,0,152,1479655832,2025-06-18,1,273,11,535,5864,839
NBNH64,14,1,2,9,0,153,1613873561,2025-06-18,1,271,12,538,5872,830
NBNH64,14,1,2,8,0,154,1748091290,2025-06-18,1,269,13,536,5867,865
NBNH64,14,1,2,7,0,155,1077002651,2025-06-18,1,275,8,540,5781,829
NBNH64,14,1,2,6,0,156,1211220380,2025-06-18,1,275,9,540,6029,828
NBNH64,14,1,2,5,0,157,1345438109,2025-06-18,1,271,10,545,5820,823
NBNH64,14,1,2,4,0,158,1077002654,2025-06-18,1,277,8,543,6003,812
NBNH64,14,1,2,3,0,159,1077002655,2025-06-18,1,276,8,542,5874,826
NBNH64,14,1,2,2,0,160,1345438112,2025-06-18,1,273,10,543,5861,824
NBNH64,14,1,2,1,0,161,1211220385,2025-06-18,1,276,9,540,5916,826
NBNH64,14,1,2,0,0,162,1345438114,2025-06-18,1,277,10,541,6041,859
NBNH64,14,1,2,-1,0,163,1077002659,2025-06-18,1,274,8,540,5722,800
NBNH64,14,1,2,-2,0,164,1211220388,2025-06-18,1,273,9,538,5936,825
NBNH64,14,1,2,-3,0,165,1211220389,2025-06-18,1,274,9,538,5923,821
NBNH64,14,1,2,-4,0,166,115110,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,1,2,-5,0,167,115111,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,1,2,-6,0,168,115112,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,1,2,-7,0,169,115113,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,1,1,-4,0,170,115114,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,1,1,-3,0,171,115115,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,1,1,-2,0,172,115116,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,1,1,-1,0,173,942784941,2025-06-18,1,272,7,537,5771,823
NBNH64,14,1,1,0,0,174,1345438126,2025-06-18,1,276,10,539,6016,828
NBNH64,14,1,1,1,0,175,1345438127,2025-06-18,1,272,10,541,6122,821
NBNH64,14,1,1,2,0,176,1345438128,2025-06-18,1,275,10,541,5896,858
NBNH64,14,1,1,3,0,177,1077002673,2025-06-18,1,275,8,540,5839,816
NBNH64,14,1,1,4,0,178,1345438130,2025-06-18,1,273,10,540,5845,836
NBNH64,14,1,1,5,0,179,942784947,2025-06-18,1,276,7,537,5785,836
NBNH64,14,1,1,6,0,180,1748091316,2025-06-18,1,272,13,539,5944,874
NBNH64,14,1,1,7,0,181,1211220405,2025-06-18,1,273,9,537,6012,814
NBNH64,14,1,1,8,0,182,1345438134,2025-06-18,1,273,10,535,5904,834
NBNH64,14,1,0,4,0,183,1611776439,2025-06-18,0,275,12,536,5989,849
NBNH64,14,1,0,3,0,184,1211220408,2025-06-18,1,272,9,539,6078,823
NBNH64,14,1,0,2,0,185,1077002681,2025-06-18,1,277,8,537,5920,816
NBNH64,14,1,0,1,0,186,1211220410,2025-06-18,1,275,9,540,6000,821
NBNH64,14,1,0,0,0,187,1345438139,2025-06-18,1,272,10,540,5927,836
NBNH64,14,15,10,4,0,1,118529,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,10,3,0,2,118530,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,10,2,0,3,118531,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,10,1,0,4,118532,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,10,0,0,5,118533,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,9,-5,0,6,118534,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,9,-4,0,7,118535,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,9,-3,0,8,118536,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,9,-2,0,9,118537,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,9,-1,0,10,118538,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,9,0,0,11,118539,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,9,1,0,12,1077006092,2025-06-18,1,272,8,533,5706,792
NBNH64,14,15,9,2,0,13,118541,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,9,3,0,14,118542,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,9,4,0,15,118543,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,9,5,0,16,942788368,2025-06-18,1,273,7,530,5899,818
NBNH64,14,15,9,6,0,17,118545,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,9,7,0,18,118546,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,9,8,0,19,1477562131,2025-06-18,0,273,11,534,5949,834
NBNH64,14,15,9,9,0,20,1209126676,2025-06-18,0,273,9,531,5769,848
NBNH64,14,15,8,11,0,21,1343344405,2025-06-18,0,277,10,530,5750,843
NBNH64,14,15,8,10,0,22,942788374,2025-06-18,1,276,7,533,5848,821
NBNH64,14,15,8,9,0,23,118551,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,8,8,0,24,1345441560,2025-06-18,1,274,10,534,5796,818
NBNH64,14,15,8,7,0,25,1748094745,2025-06-18,1,270,13,536,5797,831
NBNH64,14,15,8,6,0,26,1345441562,2025-06-18,1,274,10,532,5798,827
NBNH64,14,15,8,5,0,27,1211223835,2025-06-18,1,275,9,538,6116,803
NBNH64,14,15,8,4,0,28,1211223836,2025-06-18,1,274,9,537,5754,816
NBNH64,14,15,8,3,0,29,942788381,2025-06-18,1,275,7,536,5955,811
NBNH64,14,15,8,2,0,30,1345441566,2025-06-18,1,271,10,538,5934,825
NBNH64,14,15,8,1,0,31,1077006111,2025-06-18,1,271,8,538,5904,818
NBNH64,14,15,8,0,0,32,1613877024,2025-06-18,1,274,12,535,5760,850
NBNH64,14,15,8,-1,0,33,1345441569,2025-06-18,1,271,10,535,5764,822
NBNH64,14,15,8,-2,0,34,1211223842,2025-06-18,1,273,9,537,5783,816
NBNH64,14,15,8,-3,0,35,1077006115,2025-06-18,1,275,8,535,5599,813
NBNH64,14,15,8,-4,0,36,118564,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,8,-5,0,37,118565,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,8,-6,0,38,118566,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,8,-7,0,39,118567,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,7,-8,0,40,118568,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,7,-7,0,41,118569,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,7,-6,0,42,118570,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,7,-5,0,43,808570667,2025-06-18,1,276,6,531,5709,783
NBNH64,14,15,7,-4,0,44,1345441580,2025-06-18,1,272,10,539,5938,840
NBNH64,14,15,7,-3,0,45,1613877037,2025-06-18,1,268,12,542,5843,835
NBNH64,14,15,7,-2,0,46,674352942,2025-06-18,1,274,5,539,5833,806
NBNH64,14,15,7,-1,0,47,942788399,2025-06-18,1,276,7,541,6099,827
NBNH64,14,15,7,0,0,48,1077006128,2025-06-18,1,275,8,537,5870,841
NBNH64,14,15,7,1,0,49,942788401,2025-06-18,1,271,7,537,5835,807
NBNH64,14,15,7,2,0,50,1077006130,2025-06-18,1,277,8,544,6046,821
NBNH64,14,15,7,3,0,51,1345441587,2025-06-18,1,277,10,541,5813,826
NBNH64,14,15,7,4,0,52,808570676,2025-06-18,1,274,6,541,5978,795
NBNH64,14,15,7,5,0,53,118581,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,7,6,0,54,1345441590,2025-06-18,1,274,10,541,5950,839
NBNH64,14,15,7,7,0,55,1343344439,2025-06-18,0,272,10,539,5930,832
NBNH64,14,15,7,8,0,56,1613877048,2025-06-18,1,273,12,539,5947,833
NBNH64,14,15,7,9,0,57,1479659321,2025-06-18,1,271,11,537,5906,871
NBNH64,14,15,7,10,0,58,1211223866,2025-06-18,1,277,9,533,5922,816
NBNH64,14,15,7,11,0,59,1074908987,2025-06-18,0,273,8,535,5972,820
NBNH64,14,15,7,12,0,60,806473532,2025-06-18,0,277,6,537,6028,803
NBNH64,14,15,6,13,0,61,1748094781,2025-06-18,1,269,13,538,6169,873
NBNH64,14,15,6,12,0,62,118590,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,6,11,0,63,1345441599,2025-06-18,1,272,10,533,6107,860
NBNH64,14,15,6,10,0,64,1209126720,2025-06-18,0,273,9,535,5944,794
NBNH64,14,15,6,9,0,65,1209126721,2025-06-18,0,276,9,539,5935,829
NBNH64,14,15,6,8,0,66,1211223874,2025-06-18,1,276,9,538,5878,832
NBNH64,14,15,6,7,0,67,942788419,2025-06-18,1,275,7,541,6104,793
NBNH64,14,15,6,6,0,68,942788420,2025-06-18,1,277,7,543,5781,793
NBNH64,14,15,6,5,0,69,1077006149,2025-06-18,1,278,8,544,6098,822
NBNH64,14,15,6,4,0,70,942788422,2025-06-18,1,276,7,544,6208,813
NBNH64,14,15,6,3,0,71,942788423,2025-06-18,1,277,7,546,6149,797
NBNH64,14,15,6,2,0,72,1345441608,2025-06-18,1,274,10,548,5906,836
NBNH64,14,15,6,1,0,73,1077006153,2025-06-18,1,275,8,543,5992,841
NBNH64,14,15,6,0,0,74,942788426,2025-06-18,1,274,7,541,5758,821
NBNH64,14,15,6,-1,0,75,1211223883,2025-06-18,1,276,9,543,5747,836
NBNH64,14,15,6,-2,0,76,942788428,2025-06-18,1,276,7,543,6011,832
NBNH64,14,15,6,-3,0,77,1211223885,2025-06-18,1,276,9,539,5810,823
NBNH64,14,15,6,-4,0,78,540135246,2025-06-18,1,271,4,538,5695,785
NBNH64,14,15,6,-5,0,79,1211223887,2025-06-18,1,274,9,538,5818,817
NBNH64,14,15,6,-6,0,80,942788432,2025-06-18,1,273,7,537,5793,815
NBNH64,14,15,6,-7,0,81,118609,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,6,-8,0,82,118610,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,6,-9,0,83,118611,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,5,-9,0,84,118612,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,5,-8,0,85,118613,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,5,-7,0,86,118614,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,5,-6,0,87,1479659351,2025-06-18,1,270,11,542,6106,847
NBNH64,14,15,5,-5,0,88,1345441624,2025-06-18,1,271,10,542,5919,832
NBNH64,14,15,5,-4,0,89,1211223897,2025-06-18,1,276,9,540,5751,819
NBNH64,14,15,5,-3,0,90,1345441626,2025-06-18,1,271,10,540,5873,848
NBNH64,14,15,5,-2,0,91,1211223899,2025-06-18,1,277,9,543,6041,822
NBNH64,14,15,5,-1,0,92,1211223900,2025-06-18,1,273,9,545,5810,826
NBNH64,14,15,5,0,0,93,1345441629,2025-06-18,1,275,10,545,6022,831
NBNH64,14,15,5,1,0,94,1479659358,2025-06-18,1,273,11,543,6130,858
NBNH64,14,15,5,2,0,95,1077006175,2025-06-18,1,273,8,547,6142,826
NBNH64,14,15,5,3,0,96,808570720,2025-06-18,1,275,6,548,6245,799
NBNH64,14,15,5,4,0,97,1479659361,2025-06-18,1,269,11,546,6059,832
NBNH64,14,15,5,5,0,98,1077006178,2025-06-18,1,276,8,547,6082,819
NBNH64,14,15,5,6,0,99,942788451,2025-06-18,1,275,7,546,6042,827
NBNH64,14,15,5,7,0,100,1211223908,2025-06-18,1,271,9,543,5853,853
NBNH64,14,15,5,8,0,101,1211223909,2025-06-18,1,276,9,539,6058,840
NBNH64,14,15,5,9,0,102,1077006182,2025-06-18,1,273,8,535,5826,792
NBNH64,14,15,5,10,0,103,1613877095,2025-06-18,1,271,12,539,5949,846
NBNH64,14,15,5,11,0,104,1211223912,2025-06-18,1,269,9,537,5931,812
NBNH64,14,15,5,12,0,105,1211223913,2025-06-18,1,272,9,533,5988,821
NBNH64,14,15,5,13,0,106,540135274,2025-06-18,1,278,4,536,5825,798
NBNH64,14,15,4,13,0,107,1211223915,2025-06-18,1,271,9,539,6068,815
NBNH64,14,15,4,12,0,108,1345441644,2025-06-18,1,273,10,528,5848,820
NBNH64,14,15,4,11,0,109,808570733,2025-06-18,1,274,6,531,6088,803
NBNH64,14,15,4,10,0,110,1211223918,2025-06-18,1,276,9,536,6049,814
NBNH64,14,15,4,9,0,111,1077006191,2025-06-18,1,274,8,537,5904,809
NBNH64,14,15,4,8,0,112,1077006192,2025-06-18,1,271,8,538,5818,827
NBNH64,14,15,4,7,0,113,1345441649,2025-06-18,1,274,10,541,5764,839
NBNH64,14,15,4,6,0,114,1613877106,2025-06-18,1,275,12,543,6090,852
NBNH64,14,15,4,5,0,115,1345441651,2025-06-18,1,271,10,547,6062,817
NBNH64,14,15,4,4,0,116,942788468,2025-06-18,1,273,7,546,5991,837
NBNH64,14,15,4,3,0,117,1479659381,2025-06-18,1,271,11,541,5739,854
NBNH64,14,15,4,2,0,118,118646,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,4,1,0,119,1613877111,2025-06-18,1,270,12,545,6020,867
NBNH64,14,15,4,0,0,120,942788472,2025-06-18,1,276,7,544,6045,813
NBNH64,14,15,4,-1,0,121,1077006201,2025-06-18,1,276,8,545,5951,824
NBNH64,14,15,4,-2,0,122,808570746,2025-06-18,1,276,6,543,5890,810
NBNH64,14,15,4,-3,0,123,1077006203,2025-06-18,1,275,8,539,5578,837
NBNH64,14,15,4,-4,0,124,942788476,2025-06-18,1,272,7,535,5767,811
NBNH64,14,15,4,-5,0,125,808570749,2025-06-18,1,274,6,541,5810,810
NBNH64,14,15,4,-6,0,126,1211223934,2025-06-18,1,275,9,538,5934,832
NBNH64,14,15,4,-7,0,127,118655,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,4,-8,0,128,118656,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,4,-9,0,129,118657,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,3,-8,0,130,118658,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,3,-7,0,131,118659,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,3,-6,0,132,118660,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,3,-5,0,133,1077006213,2025-06-18,1,270,8,539,5590,816
NBNH64,14,15,3,-4,0,134,1077006214,2025-06-18,1,273,8,531,5652,825
NBNH64,14,15,3,-3,0,135,1077006215,2025-06-18,1,273,8,535,5706,812
NBNH64,14,15,3,-2,0,136,1345441672,2025-06-18,1,272,10,538,5853,818
NBNH64,14,15,3,-1,0,137,942788489,2025-06-18,1,275,7,537,5756,813
NBNH64,14,15,3,0,0,138,1211223946,2025-06-18,1,271,9,542,5869,812
NBNH64,14,15,3,1,0,139,1211223947,2025-06-18,1,273,9,541,5975,821
NBNH64,14,15,3,2,0,140,1479659404,2025-06-18,1,274,11,537,6015,836
NBNH64,14,15,3,3,0,141,1345441677,2025-06-18,1,273,10,540,5829,838
NBNH64,14,15,3,4,0,142,1345441678,2025-06-18,1,272,10,544,6093,849
NBNH64,14,15,3,5,0,143,1345441679,2025-06-18,1,275,10,544,6032,833
NBNH64,14,15,3,6,0,144,1077006224,2025-06-18,1,276,8,538,5971,828
NBNH64,14,15,3,7,0,145,1074909073,2025-06-18,0,277,8,543,5776,844
NBNH64,14,15,3,8,0,146,1077006226,2025-06-18,1,277,8,537,5697,811
NBNH64,14,15,3,9,0,147,1077006227,2025-06-18,1,276,8,535,5890,837
NBNH64,14,15,3,10,0,148,1479659412,2025-06-18,1,276,11,533,5829,827
NBNH64,14,15,3,11,0,149,1077006229,2025-06-18,1,272,8,532,5807,822
NBNH64,14,15,3,12,0,150,1211223958,2025-06-18,1,273,9,530,5673,784
NBNH64,14,15,2,11,0,151,1211223959,2025-06-18,1,276,9,536,5782,818
NBNH64,14,15,2,10,0,152,1077006232,2025-06-18,1,273,8,532,6001,797
NBNH64,14,15,2,9,0,153,1211223961,2025-06-18,1,271,9,536,6040,838
NBNH64,14,15,2,8,0,154,1345441690,2025-06-18,1,274,10,537,6037,842
NBNH64,14,15,2,7,0,155,1479659419,2025-06-18,1,269,11,537,5999,810
NBNH64,14,15,2,6,0,156,1077006236,2025-06-18,1,274,8,539,5919,802
NBNH64,14,15,2,5,0,157,1077006237,2025-06-18,1,273,8,538,5878,808
NBNH64,14,15,2,4,0,158,1479659422,2025-06-18,1,274,11,540,6022,836
NBNH64,14,15,2,3,0,159,1345441695,2025-06-18,1,275,10,540,6178,829
NBNH64,14,15,2,2,0,160,1077006240,2025-06-18,1,274,8,539,5857,836
NBNH64,14,15,2,1,0,161,942788513,2025-06-18,1,276,7,538,6026,816
NBNH64,14,15,2,0,0,162,540135330,2025-06-18,1,279,4,539,5732,802
NBNH64,14,15,2,-1,0,163,1211223971,2025-06-18,1,272,9,538,5849,855
NBNH64,14,15,2,-2,0,164,1211223972,2025-06-18,1,272,9,538,5997,815
NBNH64,14,15,2,-3,0,165,1345441701,2025-06-18,1,270,10,539,5897,823
NBNH64,14,15,2,-4,0,166,1479659430,2025-06-18,1,270,11,535,5799,864
NBNH64,14,15,2,-5,0,167,118695,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,2,-6,0,168,118696,2025-06-18,0,-1,-1,-1,-1,-1
NBNH64,14,15,2,-7,0,169,674353065,2025-06-18,1,275,5,540,5956,820
NBNH64,14,15,1,-4,0,170,808570794,2025-06-18,1,275,6,536,5895,775
NBNH64,14,15,1,-3,0,171,1345441707,2025-06-18,1,273,10,537,5595,835
NBNH64,14,15,1,-2,0,172,1077006252,2025-06-18,1,271,8,536,5907,807
NBNH64,14,15,1,-1,0,173,1077006253,2025-06-18,1,270,8,536,5652,772
NBNH64,14,15,1,0,0,174,1479659438,2025-06-18,1,270,11,536,5834,821
NBNH64,14,15,1,1,0,175,1077006255,2025-06-18,1,274,8,538,5977,810
NBNH64,14,15,1,2,0,176,1211223984,2025-06-18,1,276,9,536,5653,820
NBNH64,14,15,1,3,0,177,1074909105,2025-06-18,0,273,8,537,5960,796
NBNH64,14,15,1,4,0,178,1211223986,2025-06-18,1,272,9,537,5884,819
NBNH64,14,15,1,5,0,179,1748094899,2025-06-18,1,274,13,533,6001,847
NBNH64,14,15,1,6,0,180,1211223988,2025-06-18,1,273,9,536,5853,815
NBNH64,14,15,1,7,0,181,1345441717,2025-06-18,1,273,10,535,6031,797
